5/12/2015,4401.219,4342.37,67.635,521866408
5/11/2015,4333.584,4231.271,127.667,488750515
5/8/2015,4205.917,4152.984,93.703,397428094
5/7/2015,4112.214,4197.896,-117.052,394566653
5/6/2015,4229.266,4311.641,-69.44,481732993
5/5/2015,4298.706,4479.848,-181.758,572858596
5/4/2015,4480.464,4441.343,38.809,494173398
4/30/2015,4441.655,4483.013,-34.965,526727975
4/29/2015,4476.62,4446.119,0.405,519834202
4/28/2015,4476.215,4527.635,-51.181,767676416
4/27/2015,4527.396,4441.929,133.71,671088521
4/24/2015,4393.686,4355.951,-20.822,628554996
4/23/2015,4414.508,4414.485,16.014,667344661
4/22/2015,4398.494,4304.597,104.871,680305086
4/21/2015,4293.623,4212.185,76.546,634470627
4/20/2015,4217.077,4301.352,-70.219,857132807
4/17/2015,4287.296,4254.723,92.473,701706205
4/16/2015,4194.823,4055.916,110.66,551242956
4/15/2015,4084.163,4135.648,-51.402,613005812
4/14/2015,4135.565,4125.782,13.85,610683541
4/13/2015,4121.715,4072.723,87.405,589814227
4/10/2015,4034.31,3947.492,76.776,484283619
4/9/2015,3957.534,4006.13,-37.277,585176825
4/8/2015,3994.811,3976.532,33.433,618085419
4/7/2015,3961.378,3899.42,97.449,570447535
4/3/2015,3863.929,3803.383,38.145,473033311
4/2/2015,3825.784,3827.689,15.49,479299673
4/1/2015,3810.294,3748.34,62.395,447458319
3/31/2015,3747.899,3822.987,-38.669,561676037
3/30/2015,3786.568,3710.612,95.472,564702353
3/27/2015,3691.096,3686.134,9.001,408945165
3/26/2015,3682.095,3641.942,21.368,488647203
3/25/2015,3660.727,3680.953,-30.683,521886348
3/24/2015,3691.41,3692.569,3.682,639554669
3/23/2015,3687.728,3640.104,70.41,536062832
3/20/2015,3617.318,3587.084,35.047,516661669
3/19/2015,3582.271,3576.019,4.97,537346614
3/18/2015,3577.301,3510.501,74.454,545217144
3/17/2015,3502.847,3469.603,53.542,520939506
3/16/2015,3449.305,3391.158,76.394,399132430
3/13/2015,3372.911,3359.488,23.588,328410154
3/12/2015,3349.323,3314.813,58.423,357295105
3/11/2015,3290.9,3289.594,4.832,282985535
3/10/2015,3286.068,3289.085,-16.34,285817576
3/9/2015,3302.408,3224.314,61.221,321495440
3/6/2015,3241.187,3248.036,-7.289,282915791
3/5/2015,3248.476,3264.085,-31.057,320663585
3/4/2015,3279.533,3264.182,16.481,293639522
3/3/2015,3263.052,3317.695,-73.233,382044619
3/2/2015,3336.285,3332.721,25.982,346445671
2/27/2015,3310.303,3296.831,11.944,299163717
2/26/2015,3298.359,3222.151,69.516,301263875
2/25/2015,3228.843,3256.479,-18.063,233348094
2/17/2015,3246.906,3230.884,24.543,228332624
2/16/2015,3222.363,3206.137,18.536,223797429
2/13/2015,3203.827,3186.808,30.411,261290436
2/12/2015,3173.416,3157.959,15.712,194592309
2/11/2015,3157.704,3145.765,16.111,172840094
2/10/2015,3141.593,3090.49,46.469,193817139
2/9/2015,3095.124,3063.51,19.217,206108383
2/6/2015,3075.907,3120.09,-60.624,246749666
2/5/2015,3136.531,3251.212,-37.595,306139305
2/4/2015,3174.126,3212.822,-30.781,249098086
2/3/2015,3204.907,3156.086,76.607,248192164
2/2/2015,3128.3,3148.136,-82.063,250861629
1/30/2015,3210.363,3273.747,-51.942,258312548
1/29/2015,3262.305,3258.997,-43.433,274658613
1/28/2015,3305.738,3325.722,-47.222,301927095
1/27/2015,3352.96,3389.853,-30.222,374517551
1/26/2015,3383.182,3347.257,31.418,317541007
1/23/2015,3351.764,3357.096,8.42,366249240
1/22/2015,3343.344,3327.319,19.733,353382961
1/21/2015,3323.611,3189.085,150.559,410956024
1/20/2015,3173.052,3114.56,56.701,357080811
1/19/2015,3116.351,3189.727,-260.144,401098789
1/16/2015,3376.495,3343.603,40.04,339876753
1/15/2015,3336.455,3224.07,114.018,282546240
1/14/2015,3222.437,3242.337,-12.864,240190747
1/13/2015,3235.301,3223.542,5.985,230725754
1/12/2015,3229.316,3258.213,-56.096,322064679
1/9/2015,3285.412,3276.965,-8.044,410240872
1/8/2015,3293.456,3371.957,-80.498,371131170
1/7/2015,3373.954,3326.649,22.508,391918880
1/6/2015,3351.446,3330.799,0.927,501661695
1/5/2015,3350.519,3258.627,115.842,531352391
12/31/2014,3234.677,3172.597,68.862,405998521
12/30/2014,3165.815,3160.801,-2.201,397725320
12/29/2014,3168.016,3212.559,10.413,510111439
12/26/2014,3157.603,3078.005,85.067,460700932
12/25/2014,3072.536,2992.462,100.004,376947776
12/24/2014,2972.532,3039.206,-60.08,376805246
12/23/2014,3032.612,3085.08,-94.833,437762400
12/22/2014,3127.445,3129.267,18.849,679371915
12/19/2014,3108.596,3053.075,51.075,521073511
12/18/2014,3057.521,3062.801,-3.499,435904952
12/17/2014,3061.02,3031.952,39.502,542503179
12/16/2014,3021.518,2953.811,68.097,453842723
12/15/2014,2953.421,2921.446,15.248,400371695
12/12/2014,2938.173,2929.36,12.43,409480811
12/11/2014,2925.743,2912.346,-14.263,482632733
12/10/2014,2940.006,2855.94,83.737,512886913
12/9/2014,2856.269,2992.49,-163.989,771998379
12/8/2014,3020.258,2907.815,82.611,587570890
12/5/2014,2937.647,2926.573,38.191,640500296
12/4/2014,2899.456,2783.469,119.931,532687718
12/3/2014,2779.525,2768.678,15.98,562120281
12/2/2014,2763.545,2667.82,83.39,437733381
12/1/2014,2680.155,2691.725,-2.68,446791741
11/28/2014,2682.835,2629.626,52.349,465880035
11/27/2014,2630.486,2615.367,26.141,364075719
11/26/2014,2604.345,2572.649,36.748,337127249
11/25/2014,2567.597,2531.998,34.718,314315572
11/24/2014,2532.879,2505.532,46.088,363485835
11/21/2014,2486.791,2452.635,34.131,212239774
11/20/2014,2452.66,2443.276,1.674,165495213
11/19/2014,2450.986,2452.15,-5.38,186235771
11/18/2014,2456.366,2474.182,-17.643,201062570
11/17/2014,2474.009,2506.864,-4.815,215687800
11/14/2014,2478.824,2477.966,-6.782,220607619
11/13/2014,2485.606,2494.998,-8.87,295037058
11/12/2014,2494.476,2454.602,24.803,252933852
11/11/2014,2469.673,2483.648,-4,411904065
11/10/2014,2473.673,2436.628,55.502,300628203
11/7/2014,2418.171,2427.898,-7.693,291172245
11/6/2014,2425.864,2419.617,6.61,222005088
11/5/2014,2419.254,2432.169,-11.423,263606654
11/4/2014,2430.677,2428.271,0.645,309013039
11/3/2014,2430.032,2425.225,9.854,298821235
10/31/2014,2420.178,2393.178,29.102,325763522
10/30/2014,2391.076,2371.891,18.046,294645943
10/29/2014,2373.03,2343.72,35.159,265588687
10/28/2014,2337.871,2294.012,47.434,178590357
10/27/2014,2290.437,2293.573,-11.843,130261568
10/24/2014,2302.28,2303.08,-0.138,132225281
10/23/2014,2302.418,2322.316,-24.135,162636308
10/22/2014,2326.553,2339.223,-13.104,152698425
10/21/2014,2339.657,2355.033,-17.071,168828288
10/20/2014,2356.728,2346.052,15.544,160022305
10/17/2014,2341.184,2352.784,-15.315,212300962
10/16/2014,2356.499,2361.13,-17.171,248201168
10/15/2014,2373.67,2358.233,14.195,202804915
10/14/2014,2359.475,2362.802,-6.534,196831418
10/13/2014,2366.009,2366.426,-8.531,200899314
10/10/2014,2374.54,2380.755,-14.831,224671126
10/9/2014,2389.371,2383.859,6.577,235920010
10/8/2014,2382.794,2368.576,18.924,204397326
9/30/2014,2363.87,2361.318,6.159,193918690
9/29/2014,2357.711,2353.708,9.993,200111021
9/26/2014,2347.718,2339.288,2.615,174748285
9/25/2014,2345.103,2352.865,1.528,225688323
9/24/2014,2343.575,2302.231,33.857,222525725
9/23/2014,2309.718,2289.091,19.852,156855169
9/22/2014,2289.866,2323.554,-39.585,175842354
9/19/2014,2329.451,2312.984,13.523,174648487
9/18/2014,2315.928,2303.85,8.035,189089045
9/17/2014,2307.893,2298.982,11.338,210842453
9/16/2014,2296.555,2341.027,-42.585,302694111
9/15/2014,2339.14,2330.187,7.19,215112414
9/12/2014,2331.95,2308.346,20.271,193471540
9/11/2014,2311.679,2315.732,-6.626,222221798
9/10/2014,2318.305,2318.496,-8.222,189828991
9/9/2014,2326.527,2328.426,0.095,196990318
9/5/2014,2326.432,2311.305,19.57,213181917
9/4/2014,2306.862,2290.029,18.235,199489978
9/3/2014,2288.627,2268.395,22.581,212478998
9/2/2014,2266.046,2239.684,30.535,192124869
9/1/2014,2235.511,2220.129,18.311,129166583
8/29/2014,2217.2,2198.946,21.382,105202496
8/28/2014,2195.818,2210.484,-13.647,124229014
8/27/2014,2209.465,2207.03,2.359,120885885
8/26/2014,2207.106,2225.291,-22.168,163507424
8/25/2014,2229.274,2241.1,-11.538,162119578
8/22/2014,2240.812,2228.974,10.354,160111672
8/21/2014,2230.458,2239.568,-9.753,165733498
8/20/2014,2240.211,2241.664,-5.119,167658383
8/19/2014,2245.33,2242.34,5.864,177744592
8/18/2014,2239.466,2229.804,12.732,163928626
8/15/2014,2226.734,2207.226,20.268,149978691
8/14/2014,2206.466,2221.541,-16.411,170149123
8/13/2014,2222.877,2223.051,1.282,178062806
8/12/2014,2221.595,2222.696,-3.059,154799046
8/11/2014,2224.654,2199.433,30.229,150583421
8/8/2014,2194.425,2188.709,6.756,135181443
8/7/2014,2187.669,2216.659,-29.796,175233274
8/6/2014,2217.465,2212.003,-2.48,177711707
8/5/2014,2219.945,2224.632,-3.386,175386987
8/4/2014,2223.331,2190.036,38.028,174097403
8/1/2014,2185.303,2194.17,-16.259,191475042
7/31/2014,2201.562,2179.543,20.319,164691654
7/30/2014,2181.243,2178.179,-1.949,184922187
7/29/2014,2183.192,2179.826,5.244,200264257
7/28/2014,2177.948,2135.249,51.334,236185752
7/25/2014,2126.614,2108.714,21.552,142495826
7/24/2014,2105.062,2079.632,26.573,165676996
7/23/2014,2078.489,2074.195,3.008,137292211
7/22/2014,2075.481,2050.5,21.002,123191868
7/21/2014,2054.479,2057.767,-4.588,93857870
7/18/2014,2059.067,2047.498,3.476,106641094
7/17/2014,2055.591,2062.888,-11.685,104491812
7/16/2014,2067.276,2068.343,-3.081,137128020
7/15/2014,2070.357,2065.9,3.711,124488768
7/14/2014,2066.646,2047.744,19.685,115119740
7/11/2014,2046.961,2033.869,8.619,105088083
7/10/2014,2038.342,2036.54,-0.27,97943819
7/9/2014,2038.612,2061.635,-25.409,113305841
7/8/2014,2064.021,2058.134,4.094,95053393
7/7/2014,2059.927,2058.128,0.552,97168754
7/4/2014,2059.375,2062.358,-3.854,105008792
7/3/2014,2063.229,2051.632,3.811,122926582
7/2/2014,2059.418,2049.485,9.037,109553911
7/1/2014,2050.381,2051.225,2.054,98457409
